,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
5034,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/main/java/org/apache/sysds/runtime/matrix/data/LibMatrixAgg.java,LibMatrixAgg::GrpAggTask::call(),Not SATD,0.0,11.0,3.0,,,,0.0,22.0
5035,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/main/java/org/apache/sysds/runtime/matrix/data/LibMatrixAgg.java,LibMatrixAgg::LibMatrixAgg(),Not SATD,0.0,2.0,1.0,,,,0.0,2.0
5036,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::parseToDouble( String str , Set<String> isNan)",Not SATD,2.0,5.0,2.0,,,,0.0,9.0
5037,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::intHashCode( int key1 , int key2)",Not SATD,2.0,3.0,1.0,,,,0.0,8.0
5038,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/test/java/org/apache/sysds/test/functions/mlcontext/MLContextTest.java,MLContextTest::testOutputJavaRDDStringCSVSparseDML(),Not SATD,0.0,10.0,1.0,,,,0.0,18.0
5039,systemml,7dc58959557f975e09411341d822990fe7ceab9a,src/test/java/org/apache/sysds/test/functions/io/csv/ReadFrameCSVTest1.java,ReadFrameCSVTest1::testCSV_SP(),Not SATD,0.0,3.0,1.0,,,,1.0,3.0
5040,systemml,76fbe254a11f62828d248da6dbf78194cb8d595e,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinMiceTest.java,"BuiltinMiceTest::runMiceNominalTest( double [ ] [ ] mask , int testType , LopProperties . ExecType instType)",Not SATD,3.0,30.0,4.0,,,,2.0,46.0
5041,systemml,76fbe254a11f62828d248da6dbf78194cb8d595e,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinMiceTest.java,BuiltinMiceTest::testMiceCategoricalCP(),Not SATD,0.0,4.0,1.0,,,,0.0,6.0
5042,systemml,76fbe254a11f62828d248da6dbf78194cb8d595e,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinMiceTest.java,BuiltinMiceTest::testMiceNumberCP(),Not SATD,0.0,4.0,1.0,,,,0.0,5.0
5043,systemml,5591a6e0d493e04f5f0789e4cbad25f4bbd92323,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinGMMTest.java,"BuiltinGMMTest::runGMMTest( int G_mixtures , String model , String init_param , int iter , double reg , double tol , boolean rewrite , LopProperties . ExecType instType)",Not SATD,8.0,24.0,1.0,,,,2.0,53.0
5044,systemml,bb197a6c9556cb082d580282361319918ac04c7b,src/main/java/org/apache/sysds/runtime/instructions/cp/VariableCPInstruction.java,VariableCPInstruction::processMoveInstruction( ExecutionContext ec),Not SATD,1.0,32.0,9.0,-0.163636363636364,0.0,-0.109090909090909,5.0,66.0
5045,systemml,ee77fadbb569d93f6738bb7b6083568a35cb3790,src/test/java/org/apache/sysds/test/applications/EntityResolutionBinaryTest.java,"EntityResolutionBinaryTest::testScriptEndToEnd( int numLshHashtables , int numLshHyperplanes)",Not SATD,2.0,15.0,1.0,,,,1.0,30.0
5046,systemml,ee77fadbb569d93f6738bb7b6083568a35cb3790,src/test/java/org/apache/sysds/test/applications/EntityResolutionBlockingTest.java,"EntityResolutionBlockingTest::testNaiveBlocking( double [ ] [ ] dataset , int targetNumBlocks , double [ ] [ ] expectedBlockingIndices)",Not SATD,3.0,15.0,1.0,,,,0.0,27.0
5047,systemml,ee77fadbb569d93f6738bb7b6083568a35cb3790,src/test/java/org/apache/sysds/test/applications/EntityResolutionClusteringTest.java,"EntityResolutionClusteringTest::testScriptEndToEnd( double threshold , int numBlocks , BlockingMethod blockingMethod , int numLshHashtables , int numLshHyperplanes)",Not SATD,5.0,36.0,4.0,,,,0.0,71.0
5048,systemml,c14430a1895855422c4ced0b81089eb16eed2d00,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinCorrelationMatrixTest.java,"BuiltinCorrelationMatrixTest::runCorrelationMatrix( boolean defaultProb , ExecType instType)",Not SATD,2.0,23.0,1.0,,,,3.0,49.0
5049,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/api/DMLScript.java,"DMLScript::executeScript( Configuration conf , String [ ] args)",Not SATD,2.0,66.0,7.0,,,,2.0,127.0
5050,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/parser/DataExpression.java,"DataExpression::validateExpression( HashMap<String,DataIdentifier> ids , HashMap<String,ConstIdentifier> currConstVars , boolean conditional)",Not SATD,3.0,823.0,272.0,,,,40.0,1788.0
5051,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/parser/DataExpression.java,DataExpression::DataExpression(),Not SATD,0.0,2.0,1.0,,,,0.0,4.0
5052,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReader.java,"FrameReader::checkValidInputFile( FileSystem fs , Path path)",Not SATD,2.0,6.0,3.0,,,,2.0,13.0
5053,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReader.java,"FrameReader::createOutputFrameBlock( ValueType [ ] schema , String [ ] names , long nrow)",Not SATD,3.0,8.0,2.0,,,,1.0,14.0
5054,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReaderTextCSV.java,"FrameReaderTextCSV::readFrameFromInputStream( InputStream is , ValueType [ ] schema , String [ ] names , long rlen , long clen)",Not SATD,5.0,11.0,1.0,,,,0.0,22.0
5055,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReaderTextCSV.java,"FrameReaderTextCSV::readFrameFromHDFS( String fname , ValueType [ ] schema , String [ ] names , long rlen , long clen)",Not SATD,5.0,19.0,3.0,,,,0.0,36.0
5056,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReaderTextCSV.java,"FrameReaderTextCSV::readCSVFrameFromInputSplit( InputSplit split , InputFormat<LongWritable,Text> informat , JobConf job , FrameBlock dest , ValueType [ ] schema , String [ ] names , long rlen , long clen , int rl , boolean first)",Not SATD,10.0,57.0,14.0,,,,3.0,115.0
5057,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/main/java/org/apache/sysds/runtime/io/FrameReaderTextCSV.java,"FrameReaderTextCSV::computeCSVSize( Path path , JobConf job , FileSystem fs)",Not SATD,3.0,25.0,7.0,,,,2.0,45.0
5058,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/io/ScalarIOTest.java,ScalarIOTest::testBooleanScalarRead(),Not SATD,0.0,11.0,1.0,,,,3.0,20.0
5059,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/io/csv/FormatChangeTest.java,"FormatChangeTest::compareFiles( int rows , int cols , double sparsity , String dmlFile , String dmlFormat , String csvFile)",Not SATD,6.0,25.0,2.0,,,,2.0,50.0
5060,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/io/csv/FormatChangeTest.java,FormatChangeTest::formatChangeTest(),Not SATD,0.0,48.0,1.0,,,,2.0,83.0
5061,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/io/csv/WriteCSVTest.java,"WriteCSVTest::runCSVWriteTest( ExecMode platform , boolean header , String sep , boolean sparse)",Not SATD,4.0,24.0,1.0,,,,2.0,46.0
5062,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/misc/ConditionalValidateTest.java,"ConditionalValidateTest::runTest( String testName , Class <?> exceptionClass , boolean fileExists)",Not SATD,3.0,26.0,4.0,,,,3.0,86.0
5063,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/misc/DataTypeCastingTest.java,"DataTypeCastingTest::runTest( String testName , boolean matrixInput , Class <?> exceptionClass)",Not SATD,3.0,40.0,7.0,,,,4.0,100.0
5064,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/misc/DataTypeChangeTest.java,"DataTypeChangeTest::runTest( String testName , Class <?> exceptionExpected)",Not SATD,2.0,8.0,1.0,,,,1.0,14.0
5065,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/unary/scalar/StopTestCtrlStr.java,"StopTestCtrlStr::testLoop( String loop , ExecMode rt)",Not SATD,2.0,22.0,2.0,,,,1.0,33.0
5066,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/data/rand/RandRuntimePlatformBase.java,RandRuntimePlatformBase::testRandAcrossRuntimePlatforms(),Not SATD,0.0,45.0,2.0,,,,2.0,82.0
5067,systemml,7fd258a0632daeb1e2c60f957008234cdb90cbcf,src/test/java/org/apache/sysds/test/functions/data/rand/RandRuntimePlatformBase.java,RandRuntimePlatformBase::data(),Not SATD,0.0,25.0,1.0,,,,0.0,27.0
5068,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/hops/codegen/opt/PlanSelectionFuseCostBasedV2.java,"PlanSelectionFuseCostBasedV2::rCollectDependentRowOps( Hop hop , CPlanMemoTable memo , PlanPartition part , HashSet<Long> excludeList , HashSet<Pair<Long,Integer>> visited , TemplateType type , boolean foundRowOp)",Not SATD,7.0,36.0,26.0,,,,4.0,114.0
5069,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/hops/codegen/opt/PlanSelectionFuseCostBasedV2.java,"PlanSelectionFuseCostBasedV2::pruneInvalidAndSpecialCasePlans( CPlanMemoTable memo , PlanPartition part)",Not SATD,2.0,57.0,25.0,,,,6.0,148.0
5070,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/hops/codegen/template/CPlanMemoTable.java,CPlanMemoTable::pruneSuboptimal( ArrayList<Hop> roots),Not SATD,1.0,32.0,15.0,,,,8.0,111.0
5071,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/hops/ipa/FunctionCallGraph.java,FunctionCallGraph::getReachableFunctions( Set<String> excludeList),Not SATD,1.0,5.0,2.0,,,,0.0,7.0
5072,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,"ParForProgramBlock::exportMatricesToHDFS( ExecutionContext ec , String ... excludeListNames)",Not SATD,2.0,26.0,10.0,,,,2.0,65.0
5073,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/runtime/controlprogram/parfor/CachedReuseVariables.java,"CachedReuseVariables::reuseVariables( long pfid , LocalVariableMap vars , Collection<String> excludeList , Map<String,Broadcast<CacheBlock>> _brInputs , boolean cleanCache)",Not SATD,5.0,20.0,8.0,,,,5.0,43.0
5074,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/runtime/util/CollectionUtils.java,"CollectionUtils::containsAny( Collection<T> a , Collection<T> b)",Not SATD,2.0,10.0,6.0,,,,4.0,28.0
5075,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/runtime/util/CollectionUtils.java,"CollectionUtils::unionDistinct( List<T> a , List<T> b)",Not SATD,2.0,11.0,4.0,,,,2.0,26.0
5076,systemml,5d00ea1732e66e5bbcc32dbd065b6fe2b8de0cdf,src/main/java/org/apache/sysds/runtime/util/CollectionUtils.java,"CollectionUtils::equals( List<T> a , List<T> b)",Not SATD,2.0,11.0,7.0,,,,4.0,32.0
5077,systemml,8a602caa135e7720024d95b7192cb7008678fd57,src/test/java/org/apache/sysds/test/functions/mlcontext/MLContextTest.java,MLContextTest::testErrorHandlingTwoIdentifiers(),Not SATD,0.0,15.0,3.0,,,,3.0,25.0
5078,systemml,b3511d216524a60674daae211806186ffcf371c8,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/ParamservUtils.java,"ParamservUtils::createExecutionContext( ExecutionContext ec , LocalVariableMap varsMap , String updFunc , String aggFunc , int k)",Not SATD,5.0,10.0,1.0,,,,0.0,19.0
5079,systemml,b3511d216524a60674daae211806186ffcf371c8,src/main/java/org/apache/sysds/runtime/controlprogram/parfor/opt/OptimizerRuleBased.java,"OptimizerRuleBased::rAssignRemainingParallelism( OptNode n , int parforK , int opsK)",Not SATD,3.0,58.0,13.0,,,,2.0,154.0
5080,systemml,d9a1f4de84acc57d6728517b95c3b0300d86d0d7,src/main/java/org/apache/sysds/hops/ipa/IPAPassFlagFunctionsRecompileOnce.java,"IPAPassFlagFunctionsRecompileOnce::rewriteProgram( DMLProgram prog , FunctionCallGraph fgraph , FunctionCallSizeInfo fcallSizes)",Not SATD,3.0,25.0,10.0,,,,4.0,82.0
5081,systemml,d9a1f4de84acc57d6728517b95c3b0300d86d0d7,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createDeepCopyFunctionProgramBlock( String namespace , String oldName , long pid , int IDPrefix , Program prog , Set<String> fnStack , Set<String> fnCreated , boolean plain)",Not SATD,8.0,29.0,7.0,,,,6.0,88.0
5082,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/common/Types.java,Types::toString(),Not SATD,0.0,9.0,4.0,,,,0.0,12.0
5083,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/hops/FunctionOp.java,FunctionOp::FunctionOp(),Not SATD,0.0,2.0,1.0,,,,0.0,2.0
5084,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/hops/cost/CostEstimatorStaticRuntime.java,"CostEstimatorStaticRuntime::getNFLOP( String optype , boolean inMR , long d1m , long d1n , double d1s , long d2m , long d2n , double d2s , long d3m , long d3n , double d3s , String [ ] args)",Not SATD,12.0,245.0,142.0,,,,89.0,958.0
5085,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/hops/ipa/FunctionCallGraph.java,FunctionCallGraph::rAnalyzeSecondOrderCall( StatementBlock sb),Not SATD,1.0,27.0,10.0,,,,5.0,42.0
5086,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/hops/ipa/InterProceduralAnalysis.java,InterProceduralAnalysis::analyzeProgram( int repetitions),Not SATD,1.0,40.0,20.0,,,,12.0,127.0
5087,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/hops/rewrite/HopRewriteUtils.java,HopRewriteUtils::setUnoptimizedFunctionCalls( StatementBlock sb),Not SATD,1.0,29.0,12.0,,,,7.0,79.0
5088,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/lops/FunctionCallCP.java,"FunctionCallCP::FunctionCallCP( ArrayList<Lop> inputs , String fnamespace , String fname , String [ ] inputNames , String [ ] outputNames , ArrayList<Hop> outputHops , boolean opt , ExecType et)",Not SATD,8.0,17.0,4.0,,,,2.0,37.0
5089,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/DMLTranslator.java,DMLTranslator::constructLops( DMLProgram dmlp),Not SATD,1.0,11.0,6.0,0.218181818181818,0.0,0.109090909090909,3.0,33.0
5090,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/DMLTranslator.java,"DMLTranslator::getRuntimeProgram( DMLProgram prog , DMLConfig config)",Not SATD,2.0,24.0,7.0,0.2,0.0,0.0545454545454546,0.0,52.0
5091,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/StatementBlock.java,"StatementBlock::mergeFunctionCalls( List<StatementBlock> body , DMLProgram dmlProg)",Not SATD,2.0,45.0,11.0,,,,3.0,92.0
5092,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/dml/DMLParserWrapper.java,"DMLParserWrapper::addFunctions( DMLProgram dmlPgm , String namespace , FunctionDictionary<FunctionStatementBlock> dict)",SATD,3.0,4.0,2.0,,,,1.0,9.0
5093,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/dml/DmlSyntacticValidator.java,"DmlSyntacticValidator::handleDMLBodiedBuiltinFunction( String functionName , String namespace , ParserRuleContext ctx)",Not SATD,3.0,10.0,4.0,,,,1.0,30.0
5094,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/ParamservUtils.java,"ParamservUtils::recompileProgramBlocks( int k , List<ProgramBlock> pbs)",Not SATD,2.0,9.0,3.0,,,,1.0,13.0
5095,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/ParamservUtils.java,"ParamservUtils::rAssignParallelism( List<ProgramBlock> pbs , int k , boolean recompiled)",Not SATD,3.0,28.0,10.0,,,,2.0,51.0
5096,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/instructions/cp/EvalNaryCPInstruction.java,"EvalNaryCPInstruction::compileFunctionProgramBlock( String name , DataType dt , Program prog)",Not SATD,3.0,41.0,9.0,,,,1.0,100.0
5097,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/instructions/cp/EvalNaryCPInstruction.java,EvalNaryCPInstruction::processInstruction( ExecutionContext ec),Not SATD,1.0,56.0,16.0,,,,4.0,118.0
5098,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/instructions/cp/FunctionCallCPInstruction.java,FunctionCallCPInstruction::parseInstruction( String str),Not SATD,1.0,20.0,3.0,-0.139393939393939,0.0,0.0,1.0,43.0
5099,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createDeepCopyFunctionProgramBlock( String namespace , String oldName , long pid , int IDPrefix , Program prog , Set<String> fnStack , Set<String> fnCreated , boolean plain)",Not SATD,8.0,27.0,6.0,,,,6.0,82.0
5100,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createDeepCopyParForProgramBlock( ParForProgramBlock pfpb , long pid , int IDPrefix , Program prog , Set<String> fnStack , Set<String> fnCreated , boolean plain , boolean forceDeepCopy)",Not SATD,8.0,22.0,5.0,,,,5.0,70.0
5101,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createIfStatementBlockCopy( IfStatementBlock sb , boolean forceDeepCopy)",Not SATD,2.0,30.0,5.0,,,,0.0,74.0
5102,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createWhileStatementBlockCopy( WhileStatementBlock sb , boolean forceDeepCopy)",Not SATD,2.0,31.0,5.0,,,,0.0,79.0
5103,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createDeepCopyFunctionProgramBlock( FunctionProgramBlock fpb , Set<String> fnStack , Set<String> fnCreated)",Not SATD,3.0,17.0,4.0,,,,3.0,43.0
5104,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createForStatementBlockCopy( ForStatementBlock sb , boolean forceDeepCopy)",Not SATD,2.0,43.0,11.0,,,,1.0,114.0
5105,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::createDeepCopyInstructionSet( ArrayList<Instruction> instSet , long pid , int IDPrefix , Program prog , Set<String> fnStack , Set<String> fnCreated , boolean plain , boolean cpFunctions)",Not SATD,8.0,12.0,4.0,,,,1.0,41.0
5106,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,"ProgramConverter::rcreateDeepCopyProgramBlocks( ArrayList<ProgramBlock> childBlocks , long pid , int IDPrefix , Set<String> fnStack , Set<String> fnCreated , boolean plain , boolean forceDeepCopy)",Not SATD,7.0,36.0,9.0,,,,3.0,93.0
5107,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/runtime/util/ProgramConverter.java,ProgramConverter::rCreateDeepCopyStatementBlock( StatementBlock sb),Not SATD,1.0,46.0,10.0,,,,6.0,112.0
5108,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/utils/Explain.java,"Explain::explain( Program rtprog , ExplainCounts counts)",Not SATD,2.0,45.0,12.0,,,,3.0,138.0
5109,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/FunctionDictionary.java,FunctionDictionary::FunctionDictionary(),Not SATD,0.0,3.0,1.0,,,,0.0,4.0
5110,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/FunctionDictionary.java,"FunctionDictionary::addFunction( String fname , T fsb)",Not SATD,2.0,7.0,3.0,,,,2.0,23.0
5111,systemml,28ff18fca2a9258168db7397d56236a5e0d9564b,src/main/java/org/apache/sysds/parser/FunctionDictionary.java,"FunctionDictionary::getFunction( String fname , boolean opt)",Not SATD,2.0,7.0,5.0,,,,1.0,22.0
