,Project,Commit,File,Method,CommentType,#Parameters_x,NLOC_x,Complexity_x,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
2252,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::setName( String name),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2253,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::setEntityI2( EntityI2 entityI2),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2254,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,"EntityH::setMap( Map<EntityI3,EntityI4> map)",Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2255,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getEntityI2(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2256,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getMap(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2257,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getMap2(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2258,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::setSecName( String secName),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2259,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getSecName(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2260,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2261,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2262,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,EntityH::setEntityIs( Collection<EntityI> entityIs),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2263,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityH.java,"EntityH::setMap2( Map<EntityI4,EntityI3> map2)",Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2264,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::setId( int id),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2265,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::setEntityHs( Collection<EntityH> entityHs),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2266,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::setName( String name),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2267,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2268,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::getEntityHs(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2269,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI.java,EntityI::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2270,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::setId( int id),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2271,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::setName( String name),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2272,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2273,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::getEntityI3(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2274,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2275,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI2.java,EntityI2::setEntityI3( EntityI3 entityI3),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2276,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI3.java,EntityI3::setName( String name),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2277,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI3.java,EntityI3::setId( int id),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2278,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI3.java,EntityI3::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2279,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI3.java,EntityI3::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
2280,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI4.java,EntityI4::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
2281,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI4.java,EntityI4::getName(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
2282,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI4.java,EntityI4::setName( String name),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2283,openjpa,fadd48fe5b68577a3a75d86fb7e51746d6662c3b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/xml/EntityI4.java,EntityI4::setId( int id),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2287,openjpa,8e0e9cfbd2bd8616d6a30d3100cf609145d2342f,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java,"IdentifierUtilImpl::isDelimited( String rule , String name)",Not SATD,2.0,3.0,1.0,,,,0.0,15.0
2311,openjpa,4715cc737b411f1f5e8604251c74f8570f1c645a,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/OrderedMap.java,"OrderedMap<K,V>::OrderedMap( boolean lru)",Not SATD,1.0,3.0,1.0,,,,0.0,5.0
2312,openjpa,4715cc737b411f1f5e8604251c74f8570f1c645a,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/OrderedMap.java,"OrderedMap<K,V>::OrderedMap()",Not SATD,0.0,3.0,1.0,,,,0.0,4.0
2313,openjpa,2c00f18f0c634ed5c16ebdbb90188e24033ef124,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detachment/TestDetachNoStateField.java,TestDetachNoStateField::testIsDetchedNoStateManagerZeroVersionField(),Not SATD,0.0,10.0,1.0,,,,0.0,7.0
2315,openjpa,2c00f18f0c634ed5c16ebdbb90188e24033ef124,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detachment/TestDetachNoStateField.java,TestDetachNoStateField::testPersistRelationshipToDetchedEntityZeroVersion(),Not SATD,0.0,16.0,1.0,,,,0.0,4.0
2322,openjpa,5d765ea05b1f786c2bc6d48e3231c5d3a5166269,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/util/SourceCode.java,SourceCode::Field::equals( Object other),Not SATD,1.0,7.0,2.0,,,,0.0,7.0
2333,openjpa,0291158f589290114dc031614f9595e81bc30b10,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/meta/TestQueryTypeAliasRegistration.java,TestQueryTypeAliasRegistration::setUp(),SATD,0.0,5.0,1.0,,,,0.0,3.0
2334,openjpa,0291158f589290114dc031614f9595e81bc30b10,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/meta/TestQueryTypeAliasRegistration.java,TestQueryTypeAliasRegistration::Worker::Worker( EntityManagerFactory e),Not SATD,1.0,5.0,1.0,,,,0.0,2.0
2335,openjpa,0291158f589290114dc031614f9595e81bc30b10,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/meta/TestQueryTypeAliasRegistration.java,TestQueryTypeAliasRegistration::testMultiThreadGetMetaDataAlias(),Not SATD,0.0,25.0,6.0,,,,1.0,6.0
2347,openjpa,ea6499afc01087cfa83879506fdc2ca49ac39ad0,openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lock/extended/Test1xmLockScope.java,"Test1xmLockScope::common1xmJTLock( String testName , int idLf0 , boolean extended)",Not SATD,3.0,121.0,22.0,,,,1.0,10.0
2381,openjpa,8c8636fce98d7907c444bc9f7dc2c94321163d68,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockScopesHelper.java,LockScopesHelper::toLockScope( PessimisticLockScope scope),Not SATD,1.0,5.0,3.0,,,,1.0,4.0
2382,openjpa,8c8636fce98d7907c444bc9f7dc2c94321163d68,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockScopesHelper.java,LockScopesHelper::fromLockScope( int level),Not SATD,1.0,5.0,2.0,,,,1.0,4.0
2383,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField002B(),Not SATD,0.0,20.0,3.0,,,,0.0,2.0
2384,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField001(),Not SATD,0.0,7.0,1.0,,,,1.0,2.0
2385,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::createPopulation( EntityManager em),Not SATD,1.0,23.0,2.0,,,,1.0,9.0
2386,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField002A(),Not SATD,0.0,21.0,3.0,,,,0.0,2.0
2387,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField004A(),Not SATD,0.0,26.0,5.0,,,,0.0,4.0
2388,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField002C(),Not SATD,0.0,29.0,5.0,,,,0.0,2.0
2389,openjpa,530a190ebb90ffd97adc3a961c6d85c896ea9f41,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/entityasidentity/TestEntityAsIdentityFields.java,TestEntityAsIdentityFields::testEntityAsIdentityField003A(),Not SATD,0.0,18.0,3.0,,,,0.0,5.0
2392,openjpa,5016fc69f876b56f961f062b538440af8bdc7497,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/TestIndirectRecursion.java,"TestIndirectRecursion::assertMatrixEqual( byte [ ] [ ] expected , byte [ ] [ ] actual)",Not SATD,2.0,8.0,3.0,,,,1.0,19.0
2400,openjpa,13c88d75cf0844d1dfb0bdfc0dc9a297c4d2745d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAProperties.java,"JPAProperties::get( Class<E> type , String key , Map<String,Object> prop)",Not SATD,3.0,3.0,1.0,,,,0.0,5.0
2402,openjpa,13c88d75cf0844d1dfb0bdfc0dc9a297c4d2745d,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAProperties.java,"JPAProperties::convertValue( String key , Object value)",Not SATD,2.0,12.0,5.0,,,,0.0,0.0
2414,openjpa,85e631a1938c43aa428cbbd6d7ae8852eba15967,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/PartitionedDataCache.java,PartitionedDataCache::getPartitions(),Not SATD,0.0,3.0,1.0,,,,4.0,10.0
2423,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestContainerSpecCompatibilityOptions.java,TestContainerSpecCompatibilityOptions::crudBi1MJT( EntityManager em),Not SATD,1.0,39.0,1.0,,,,0.0,13.0
2426,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestContainerSpecCompatibilityOptions.java,TestContainerSpecCompatibilityOptions::crudBi1MFK( EntityManager em),Not SATD,1.0,35.0,1.0,,,,0.0,13.0
2428,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestContainerSpecCompatibilityOptions.java,TestContainerSpecCompatibilityOptions::crudUni1MJT( EntityManager em),Not SATD,1.0,33.0,1.0,,,,0.0,12.0
2429,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestContainerSpecCompatibilityOptions.java,TestContainerSpecCompatibilityOptions::crudUni1MFK( EntityManager em),Not SATD,1.0,42.0,1.0,,,,0.0,21.0
2431,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestContainerSpecCompatibilityOptions.java,TestContainerSpecCompatibilityOptions::testOneToManyRelation(),SATD,0.0,32.0,2.0,,,,0.0,12.0
2435,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/ContainerEMFTest.java,"ContainerEMFTest::createContainerEMF( String puName , PersistenceUnitInfo pui , Map<String,Object> map)",Not SATD,3.0,5.0,1.0,,,,1.0,7.0
2436,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/ContainerEMFTest.java,"ContainerEMFTest::createContainerEMF( final String pu , final String persistenceFile , Map<String,Object> map)",Not SATD,3.0,38.0,8.0,,,,0.0,13.0
2437,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/ContainerEMFTest.java,ContainerEMFTest::getPersistenceResourceName(),SATD,0.0,3.0,1.0,,,,0.0,2.0
2438,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/ContainerEMFTest.java,ContainerEMFTest::getResourceURL( String rsrc),Not SATD,1.0,11.0,2.0,,,,0.0,2.0
2439,openjpa,cc59e096ef9850ec1638ebcf001d558b9cfaa166,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/ContainerEMFTest.java,ContainerEMFTest::setUp( Object ... props),Not SATD,1.0,5.0,1.0,,,,0.0,4.0
2445,openjpa,3c8b756ce59f3d6bb7ae0ba05cdda04747cb0671,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jta/SimpleTransaction.java,SimpleTransaction::setRollbackOnly(),Not SATD,0.0,3.0,1.0,,,,3.0,6.0
2447,openjpa,3c8b756ce59f3d6bb7ae0ba05cdda04747cb0671,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jta/SimpleTransaction.java,SimpleTransaction::setRollbackOnly( Throwable cause),Not SATD,1.0,4.0,1.0,,,,0.0,3.0
2449,openjpa,3c8b756ce59f3d6bb7ae0ba05cdda04747cb0671,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jta/SimpleTransaction.java,SimpleTransaction::toString(),Not SATD,0.0,3.0,1.0,,,,0.0,9.0
2455,openjpa,3c8b756ce59f3d6bb7ae0ba05cdda04747cb0671,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jta/SimpleTransactionManager.java,SimpleTransactionManager::begin(),Not SATD,0.0,9.0,5.0,,,,2.0,6.0
2464,openjpa,cafbd559d2b56a9c756e0a5bf9e7a3e643403c25,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/noschema/TestNoSchemaManualDelimitedJoinAnnotations.java,TestNoSchemaManualDelimitedJoinAnnotations::runQueries(),SATD,0.0,10.0,1.0,,,,3.0,3.0
2471,openjpa,ac23a55b680440c84a1101ef95856e3d0aab337c,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestMethodQLQuery.java,TestMethodQLQuery::testMethodQLWithoutParametersDeclared(),Not SATD,0.0,22.0,6.0,,,,3.0,12.0
2473,openjpa,3146afb1bc096750ae2c8a66e2f5346bceaffde8,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/Members.java,"Members::CollectionAttributeImpl<X,E>::getCollectionType()",Not SATD,0.0,3.0,1.0,,,,0.0,2.0
2485,openjpa,492a19573c98f9e933c3e5c66d191ef92c371c86,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/cache/TestQueryDefaultEviction.java,TestQueryDefaultEviction::testTimestampEvictionEnablement(),Not SATD,0.0,5.0,1.0,,,,0.0,2.0
2486,openjpa,492a19573c98f9e933c3e5c66d191ef92c371c86,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/cache/TestQueryDefaultEviction.java,TestQueryDefaultEviction::testLoadQueries(),Not SATD,0.0,11.0,2.0,,,,0.0,4.0
2501,openjpa,e6ccbb0c0d88be3f36ea97f1f9ec9debcc5fc4e5,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/xml/Automobile.java,Automobile::setId( long id),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
2502,openjpa,e6ccbb0c0d88be3f36ea97f1f9ec9debcc5fc4e5,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/xml/TestDetachXML.java,TestDetachXML::createData( EntityManager em),Not SATD,1.0,47.0,1.0,,,,0.0,12.0
2503,openjpa,e6ccbb0c0d88be3f36ea97f1f9ec9debcc5fc4e5,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/xml/TestDetachXML.java,TestDetachXML::cleanupEMF( OpenJPAEntityManagerFactorySPI emf1),Not SATD,1.0,13.0,4.0,,,,2.0,6.0
2504,openjpa,e6ccbb0c0d88be3f36ea97f1f9ec9debcc5fc4e5,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/xml/TestDetachXML.java,"TestDetachXML::verifyCascadeDetach( EntityManagerFactory emf , boolean cascade)",Not SATD,2.0,20.0,4.0,,,,1.0,8.0
2542,openjpa,89a7f53db0e27a1f97be650fb56574dbc6bf261a,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/AbstractCachedEMFTestCase.java,"AbstractCachedEMFTestCase::FixedMap<K,V>::removeEldestEntry( Map . Entry<K,V> entry)",Not SATD,1.0,3.0,1.0,,,,0.0,4.0
2569,openjpa,89a7f53db0e27a1f97be650fb56574dbc6bf261a,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/AbstractPersistenceTestCase.java,"AbstractPersistenceTestCase::assertException( final Throwable actual , Class <?> targetType)",Not SATD,2.0,3.0,1.0,,,,0.0,4.0
2587,openjpa,a445c1c4bdce6da2493a448459a6ea890ac6273f,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/datacache/TestStatistics.java,TestStatistics::snapshot( Class <?> cls),Not SATD,1.0,3.0,1.0,,,,0.0,10.0
2596,openjpa,dc061e904fc55b102cf44f4669b407a593863803,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TupleFactory.java,TupleFactory::TupleFactory( List<TupleElement<?>> elems),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
2662,openjpa,5232b727949d00add9cb61e153cbbcdc9e13c769,openjpa-kernel/src/test/java/org/apache/openjpa/util/TestProxyManager.java,TestProxyManager::CustomSet::iterator(),Not SATD,0.0,3.0,1.0,,,,0.0,2.0
2671,openjpa,3ae614fc269e45ba4af09c77a339b39c0650fe4b,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/results/TestMultiselect.java,TestMultiselect::testTupleQueryExplicit(),Not SATD,0.0,6.0,1.0,,,,0.0,4.0
2714,openjpa,7022d018dac496996b410d9244351bf7c49543d8,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/util/TestProviderUtil.java,TestProviderUtil::testIsLoadedUnknown(),Not SATD,0.0,9.0,1.0,,,,0.0,5.0
2743,openjpa,f74c5d7a69fb3dda67fb26c1c0250d48e29fe359,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Context.java,Context::getSubselContexts(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
2746,openjpa,f74c5d7a69fb3dda67fb26c1c0250d48e29fe359,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Context.java,Context::getSelect(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
2754,openjpa,5cb32680a93055223beee3e42a45304f32a8684a,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/property/TestCompatAccessMods.java,TestCompatAccessMods::testAccessMods(),Not SATD,0.0,17.0,1.0,,,,0.0,5.0
2784,openjpa,0f45f13fc297d6b73c12e3e0a0b0b155112d4457,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/TestCallbackEntity.java,TestCallbackEntity::testCallbackEntity(),Not SATD,0.0,16.0,1.0,,,,0.0,4.0
2828,openjpa,ecf43f87f74dd869b7c7c661f57f8b2fe671a5fe,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AbstractManagedType.java,"AbstractManagedType<X>::getDeclaredCollection( String name , Class<E> elementType)",Not SATD,2.0,10.0,4.0,,,,1.0,10.0
